COL1A1,collagen type I alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
RND3,Rho family GTPase 3,,,,,,,,,,,,,,,,,,,,,,
ALG13,ALG13, UDP-N-acetylglucosaminyltransferase subunit,,,,,,,,,,,,,,,,,,,,,
SFRP2,secreted frizzled related protein 2,,,,,,,,,,,,,,,,,,,,,,
PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,,,,,,,,,,,,,,,,,,,,,,
CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,,,,,,,,,,,,,,,,,,,,,,
LOC101060275///NPIPA5///NPIPB5///NPIPB11///LOC613037///NPIPB4///NPIPB3,putative NPIP-like protein LOC613037///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3,,,,,,,,,,,,,,,,,,,,,,
HOXD13,homeobox D13,,,,,,,,,,,,,,,,,,,,,,
LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2,,,,,,,,,,,,,,,,,,,,,,
NME9,NME/NM23 family member 9,,,,,,,,,,,,,,,,,,,,,,
S100PBP,S100P binding protein,,,,,,,,,,,,,,,,,,,,,,
LINC00687,long intergenic non-protein coding RNA 687,,,,,,,,,,,,,,,,,,,,,,
CLEC11A,C-type lectin domain family 11 member A,,,,,,,,,,,,,,,,,,,,,,
TSKS,testis specific serine kinase substrate,,,,,,,,,,,,,,,,,,,,,,
FRRS1L,ferric chelate reductase 1 like,,,,,,,,,,,,,,,,,,,,,,
RUNX2,runt related transcription factor 2,,,,,,,,,,,,,,,,,,,,,,
RB1,RB transcriptional corepressor 1,,,,,,,,,,,,,,,,,,,,,,
ERICH1-AS1,ERICH1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
USP40,ubiquitin specific peptidase 40,,,,,,,,,,,,,,,,,,,,,,
PHACTR2,phosphatase and actin regulator 2,,,,,,,,,,,,,,,,,,,,,,
BCL2L2-PABPN1///PABPN1,BCL2L2-PABPN1 readthrough///poly(A) binding protein nuclear 1,,,,,,,,,,,,,,,,,,,,,,
TRAM2,translocation associated membrane protein 2,,,,,,,,,,,,,,,,,,,,,,
RGS6,regulator of G-protein signaling 6,,,,,,,,,,,,,,,,,,,,,,
SEMA6C,semaphorin 6C,,,,,,,,,,,,,,,,,,,,,,
LTBP3,latent transforming growth factor beta binding protein 3,,,,,,,,,,,,,,,,,,,,,,
FAAP20,Fanconi anemia core complex associated protein 20,,,,,,,,,,,,,,,,,,,,,,
GLS2,glutaminase 2,,,,,,,,,,,,,,,,,,,,,,
ADAM20,ADAM metallopeptidase domain 20,,,,,,,,,,,,,,,,,,,,,,
THY1,Thy-1 cell surface antigen,,,,,,,,,,,,,,,,,,,,,,
TCF4,transcription factor 4,,,,,,,,,,,,,,,,,,,,,,
LOC100421171,thyroid hormone receptor interactor 11 pseudogene,,,,,,,,,,,,,,,,,,,,,,
DDX6,DEAD-box helicase 6,,,,,,,,,,,,,,,,,,,,,,
TBCEL,tubulin folding cofactor E like,,,,,,,,,,,,,,,,,,,,,,
TTC31,tetratricopeptide repeat domain 31,,,,,,,,,,,,,,,,,,,,,,
EIF3B,eukaryotic translation initiation factor 3 subunit B,,,,,,,,,,,,,,,,,,,,,,
EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit,,,,,,,,,,,,,,,,,,,,,,
LARP1,La ribonucleoprotein domain family member 1,,,,,,,,,,,,,,,,,,,,,,
WSB1,WD repeat and SOCS box containing 1,,,,,,,,,,,,,,,,,,,,,,
OLFML1,olfactomedin like 1,,,,,,,,,,,,,,,,,,,,,,
ADAMTSL3,ADAMTS like 3,,,,,,,,,,,,,,,,,,,,,,
DNM2,dynamin 2,,,,,,,,,,,,,,,,,,,,,,
CAMK2N2,calcium/calmodulin dependent protein kinase II inhibitor 2,,,,,,,,,,,,,,,,,,,,,,
EFEMP1,EGF containing fibulin like extracellular matrix protein 1,,,,,,,,,,,,,,,,,,,,,,
IPO5,importin 5,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB1,major histocompatibility complex, class II, DR beta 1,,,,,,,,,,,,,,,,,,,,
RCBTB2,RCC1 and BTB domain containing protein 2,,,,,,,,,,,,,,,,,,,,,,
EIF4G3,eukaryotic translation initiation factor 4 gamma 3,,,,,,,,,,,,,,,,,,,,,,
KLHL22,kelch like family member 22,,,,,,,,,,,,,,,,,,,,,,
RRP1B,ribosomal RNA processing 1B,,,,,,,,,,,,,,,,,,,,,,
RIMKLB,ribosomal modification protein rimK like family member B,,,,,,,,,,,,,,,,,,,,,,
EHMT2,euchromatic histone lysine methyltransferase 2,,,,,,,,,,,,,,,,,,,,,,
LOC284912///MB,uncharacterized LOC284912///myoglobin,,,,,,,,,,,,,,,,,,,,,,
LOC102723897///MIR6859-1///MIR6859-2///LOC101930154///LOC100288778///WASH1///WASH7P///WASH2P///WASH3P,WAS protein family homolog 2-like///microRNA 6859-1///microRNA 6859-2///WAS protein family homolog 6-like///WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///WAS protein family homolog 7 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene,,,,,,,,,,,,,,,,,,,,,,
PPWD1,peptidylprolyl isomerase domain and WD repeat containing 1,,,,,,,,,,,,,,,,,,,,,,
EDNRA,endothelin receptor type A,,,,,,,,,,,,,,,,,,,,,,
SEBOX///VTN,SEBOX homeobox///vitronectin,,,,,,,,,,,,,,,,,,,,,,
CARD16///CASP1,caspase recruitment domain family member 16///caspase 1,,,,,,,,,,,,,,,,,,,,,,
MTBP,MDM2 binding protein,,,,,,,,,,,,,,,,,,,,,,
XRN1,5'-3' exoribonuclease 1,,,,,,,,,,,,,,,,,,,,,,
LINC01118,long intergenic non-protein coding RNA 1118,,,,,,,,,,,,,,,,,,,,,,
FEZ2,fasciculation and elongation protein zeta 2,,,,,,,,,,,,,,,,,,,,,,
CCDC60,coiled-coil domain containing 60,,,,,,,,,,,,,,,,,,,,,,
HERC2P9///HERC2P2,hect domain and RLD 2 pseudogene 9///hect domain and RLD 2 pseudogene 2,,,,,,,,,,,,,,,,,,,,,,
TBC1D21,TBC1 domain family member 21,,,,,,,,,,,,,,,,,,,,,,
PLXNA2,plexin A2,,,,,,,,,,,,,,,,,,,,,,
EGR3,early growth response 3,,,,,,,,,,,,,,,,,,,,,,
WDR44,WD repeat domain 44,,,,,,,,,,,,,,,,,,,,,,
PPT2-EGFL8///EGFL8///PPT2,PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2,,,,,,,,,,,,,,,,,,,,,,
CLEC4M,C-type lectin domain family 4 member M,,,,,,,,,,,,,,,,,,,,,,
TRIM22,tripartite motif containing 22,,,,,,,,,,,,,,,,,,,,,,
PSME4,proteasome activator subunit 4,,,,,,,,,,,,,,,,,,,,,,
HINT1,histidine triad nucleotide binding protein 1,,,,,,,,,,,,,,,,,,,,,,
HMGB1,high mobility group box 1,,,,,,,,,,,,,,,,,,,,,,
INPP5J,inositol polyphosphate-5-phosphatase J,,,,,,,,,,,,,,,,,,,,,,
RRBP1,ribosome binding protein 1,,,,,,,,,,,,,,,,,,,,,,
LINC01547,long intergenic non-protein coding RNA 1547,,,,,,,,,,,,,,,,,,,,,,
BTN2A1,butyrophilin subfamily 2 member A1,,,,,,,,,,,,,,,,,,,,,,
STRN,striatin,,,,,,,,,,,,,,,,,,,,,,
LOC105377776,uncharacterized LOC105377776,,,,,,,,,,,,,,,,,,,,,,
TUG1,taurine up-regulated 1 (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
SLCO4A1,solute carrier organic anion transporter family member 4A1,,,,,,,,,,,,,,,,,,,,,,
SMR3A///SMR3B,submaxillary gland androgen regulated protein 3A///submaxillary gland androgen regulated protein 3B,,,,,,,,,,,,,,,,,,,,,,
RWDD2B,RWD domain containing 2B,,,,,,,,,,,,,,,,,,,,,,
PDSS2,prenyl (decaprenyl) diphosphate synthase, subunit 2,,,,,,,,,,,,,,,,,,,,,
STKLD1,serine/threonine kinase like domain containing 1,,,,,,,,,,,,,,,,,,,,,,
TBC1D2B,TBC1 domain family member 2B,,,,,,,,,,,,,,,,,,,,,,
ASCL3,achaete-scute family bHLH transcription factor 3,,,,,,,,,,,,,,,,,,,,,,
SMARCAD1,SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1,,,,,,,,,,,,,,,,,,,
GRIN1,glutamate ionotropic receptor NMDA type subunit 1,,,,,,,,,,,,,,,,,,,,,,
LOC101928323,uncharacterized LOC101928323,,,,,,,,,,,,,,,,,,,,,,
VPS8,VPS8, CORVET complex subunit,,,,,,,,,,,,,,,,,,,,,
ATXN1,ataxin 1,,,,,,,,,,,,,,,,,,,,,,
TDG,thymine DNA glycosylase,,,,,,,,,,,,,,,,,,,,,,
LOC100127955,uncharacterized LOC100127955,,,,,,,,,,,,,,,,,,,,,,
PLG///LPA,plasminogen///lipoprotein(a),,,,,,,,,,,,,,,,,,,,,,
LRRC52,leucine rich repeat containing 52,,,,,,,,,,,,,,,,,,,,,,
OLFML2B,olfactomedin like 2B,,,,,,,,,,,,,,,,,,,,,,
MZF1,myeloid zinc finger 1,,,,,,,,,,,,,,,,,,,,,,
CDK19,cyclin dependent kinase 19,,,,,,,,,,,,,,,,,,,,,,
CFHR1///CFH,complement factor H related 1///complement factor H,,,,,,,,,,,,,,,,,,,,,,
DENND2C,DENN domain containing 2C,,,,,,,,,,,,,,,,,,,,,,
RABGAP1,RAB GTPase activating protein 1,,,,,,,,,,,,,,,,,,,,,,
ANKRD36B,ankyrin repeat domain 36B,,,,,,,,,,,,,,,,,,,,,,
TRAPPC6B,trafficking protein particle complex 6B,,,,,,,,,,,,,,,,,,,,,,
DCD,dermcidin,,,,,,,,,,,,,,,,,,,,,,
AK7,adenylate kinase 7,,,,,,,,,,,,,,,,,,,,,,
DUSP1,dual specificity phosphatase 1,,,,,,,,,,,,,,,,,,,,,,
CRCP,CGRP receptor component,,,,,,,,,,,,,,,,,,,,,,
BCL2L11,BCL2 like 11,,,,,,,,,,,,,,,,,,,,,,
GLIPR1,GLI pathogenesis related 1,,,,,,,,,,,,,,,,,,,,,,
MYADM,myeloid associated differentiation marker,,,,,,,,,,,,,,,,,,,,,,
SH3KBP1,SH3 domain containing kinase binding protein 1,,,,,,,,,,,,,,,,,,,,,,
GBP1,guanylate binding protein 1,,,,,,,,,,,,,,,,,,,,,,
SOCS7,suppressor of cytokine signaling 7,,,,,,,,,,,,,,,,,,,,,,
RBBP6,RB binding protein 6, ubiquitin ligase,,,,,,,,,,,,,,,,,,,,,
EGR1,early growth response 1,,,,,,,,,,,,,,,,,,,,,,
EXOC1,exocyst complex component 1,,,,,,,,,,,,,,,,,,,,,,
FAM205C,family with sequence similarity 205 member C,,,,,,,,,,,,,,,,,,,,,,
PHTF2,putative homeodomain transcription factor 2,,,,,,,,,,,,,,,,,,,,,,
GBP1,guanylate binding protein 1,,,,,,,,,,,,,,,,,,,,,,
HLA-DPB1,major histocompatibility complex, class II, DP beta 1,,,,,,,,,,,,,,,,,,,,
PCOLCE,procollagen C-endopeptidase enhancer,,,,,,,,,,,,,,,,,,,,,,
TRIM38,tripartite motif containing 38,,,,,,,,,,,,,,,,,,,,,,
DKK3,dickkopf WNT signaling pathway inhibitor 3,,,,,,,,,,,,,,,,,,,,,,
DDX51,DEAD-box helicase 51,,,,,,,,,,,,,,,,,,,,,,
VPS13B,vacuolar protein sorting 13 homolog B,,,,,,,,,,,,,,,,,,,,,,
ZPBP,zona pellucida binding protein,,,,,,,,,,,,,,,,,,,,,,
COL8A1,collagen type VIII alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
MYO9A,myosin IXA,,,,,,,,,,,,,,,,,,,,,,
LOC102725438,uncharacterized LOC102725438,,,,,,,,,,,,,,,,,,,,,,
UBP1,upstream binding protein 1 (LBP-1a),,,,,,,,,,,,,,,,,,,,,,
HLA-DPA1,major histocompatibility complex, class II, DP alpha 1,,,,,,,,,,,,,,,,,,,,
SSTR4,somatostatin receptor 4,,,,,,,,,,,,,,,,,,,,,,
CTHRC1,collagen triple helix repeat containing 1,,,,,,,,,,,,,,,,,,,,,,
ADRA2B,adrenoceptor alpha 2B,,,,,,,,,,,,,,,,,,,,,,
SPARC,secreted protein acidic and cysteine rich,,,,,,,,,,,,,,,,,,,,,,
RGS10,regulator of G-protein signaling 10,,,,,,,,,,,,,,,,,,,,,,
GPX8,glutathione peroxidase 8 (putative),,,,,,,,,,,,,,,,,,,,,,
FAM122B,family with sequence similarity 122B,,,,,,,,,,,,,,,,,,,,,,
LOC100507577///LONP2///SIAH1,uncharacterized LOC100507577///lon peptidase 2, peroxisomal///siah E3 ubiquitin protein ligase 1,,,,,,,,,,,,,,,,,,,,,
ROBO1,roundabout guidance receptor 1,,,,,,,,,,,,,,,,,,,,,,
ANGEL1,angel homolog 1,,,,,,,,,,,,,,,,,,,,,,
HLA-C,major histocompatibility complex, class I, C,,,,,,,,,,,,,,,,,,,,
GPATCH2,G-patch domain containing 2,,,,,,,,,,,,,,,,,,,,,,
LOC100996696///PABPC4,polyadenylate-binding protein 4 pseudogene///poly(A) binding protein cytoplasmic 4,,,,,,,,,,,,,,,,,,,,,,
ZNF521,zinc finger protein 521,,,,,,,,,,,,,,,,,,,,,,
PALLD,palladin, cytoskeletal associated protein,,,,,,,,,,,,,,,,,,,,,
LENG8,leukocyte receptor cluster member 8,,,,,,,,,,,,,,,,,,,,,,
TRPC1,transient receptor potential cation channel subfamily C member 1,,,,,,,,,,,,,,,,,,,,,,
MYL7,myosin light chain 7,,,,,,,,,,,,,,,,,,,,,,
WSB1,WD repeat and SOCS box containing 1,,,,,,,,,,,,,,,,,,,,,,
SEMA3C,semaphorin 3C,,,,,,,,,,,,,,,,,,,,,,
KCNH7,potassium voltage-gated channel subfamily H member 7,,,,,,,,,,,,,,,,,,,,,,
TLE4,transducin like enhancer of split 4,,,,,,,,,,,,,,,,,,,,,,
KLF6,Kruppel like factor 6,,,,,,,,,,,,,,,,,,,,,,
MID2,midline 2,,,,,,,,,,,,,,,,,,,,,,
CD69,CD69 molecule,,,,,,,,,,,,,,,,,,,,,,
TRRAP,transformation/transcription domain associated protein,,,,,,,,,,,,,,,,,,,,,,
PTBP2,polypyrimidine tract binding protein 2,,,,,,,,,,,,,,,,,,,,,,
KCNC2,potassium voltage-gated channel subfamily C member 2,,,,,,,,,,,,,,,,,,,,,,
TP53I11,tumor protein p53 inducible protein 11,,,,,,,,,,,,,,,,,,,,,,
KLF6,Kruppel like factor 6,,,,,,,,,,,,,,,,,,,,,,
LOC219690,uncharacterized LOC219690,,,,,,,,,,,,,,,,,,,,,,
FUT6,fucosyltransferase 6,,,,,,,,,,,,,,,,,,,,,,
SLC2A13,solute carrier family 2 member 13,,,,,,,,,,,,,,,,,,,,,,
SLX1B-SULT1A4///SLX1A-SULT1A3///SULT1A4///SULT1A3,SLX1B-SULT1A4 readthrough (NMD candidate)///SLX1A-SULT1A3 readthrough (NMD candidate)///sulfotransferase family 1A member 4///sulfotransferase family 1A member 3,,,,,,,,,,,,,,,,,,,,,,
ZFC3H1,zinc finger C3H1-type containing,,,,,,,,,,,,,,,,,,,,,,
LOC105376379,uncharacterized LOC105376379,,,,,,,,,,,,,,,,,,,,,,
BTBD19,BTB domain containing 19,,,,,,,,,,,,,,,,,,,,,,
CD2AP,CD2 associated protein,,,,,,,,,,,,,,,,,,,,,,
OGDH,oxoglutarate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,
RNF207,ring finger protein 207,,,,,,,,,,,,,,,,,,,,,,
ANXA1,annexin A1,,,,,,,,,,,,,,,,,,,,,,
C1orf54,chromosome 1 open reading frame 54,,,,,,,,,,,,,,,,,,,,,,
A2MP1,alpha-2-macroglobulin pseudogene 1,,,,,,,,,,,,,,,,,,,,,,
PRTN3,proteinase 3,,,,,,,,,,,,,,,,,,,,,,
PROSC,proline synthetase cotranscribed homolog (bacterial),,,,,,,,,,,,,,,,,,,,,,
RTN4,reticulon 4,,,,,,,,,,,,,,,,,,,,,,
ZNF345,zinc finger protein 345,,,,,,,,,,,,,,,,,,,,,,
INO80D,INO80 complex subunit D,,,,,,,,,,,,,,,,,,,,,,
LAMB2,laminin subunit beta 2,,,,,,,,,,,,,,,,,,,,,,
CLYBL-AS1,CLYBL antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
HEPH,hephaestin,,,,,,,,,,,,,,,,,,,,,,
RECQL,RecQ like helicase,,,,,,,,,,,,,,,,,,,,,,
SERPINE1,serpin family E member 1,,,,,,,,,,,,,,,,,,,,,,
CENPJ,centromere protein J,,,,,,,,,,,,,,,,,,,,,,
TBC1D16,TBC1 domain family member 16,,,,,,,,,,,,,,,,,,,,,,
LOC101927411,uncharacterized LOC101927411,,,,,,,,,,,,,,,,,,,,,,
LOC100128239,uncharacterized LOC100128239,,,,,,,,,,,,,,,,,,,,,,
INO80D,INO80 complex subunit D,,,,,,,,,,,,,,,,,,,,,,
TMEM259,transmembrane protein 259,,,,,,,,,,,,,,,,,,,,,,
SZT2,seizure threshold 2 homolog (mouse),,,,,,,,,,,,,,,,,,,,,,
HP1BP3,heterochromatin protein 1 binding protein 3,,,,,,,,,,,,,,,,,,,,,,
ZMYM6,zinc finger MYM-type containing 6,,,,,,,,,,,,,,,,,,,,,,
SLC17A7,solute carrier family 17 member 7,,,,,,,,,,,,,,,,,,,,,,
PCDHA2///PCDHA3,protocadherin alpha 2///protocadherin alpha 3,,,,,,,,,,,,,,,,,,,,,,
FBN1,fibrillin 1,,,,,,,,,,,,,,,,,,,,,,
EMP1,epithelial membrane protein 1,,,,,,,,,,,,,,,,,,,,,,
ADD1,adducin 1,,,,,,,,,,,,,,,,,,,,,,
TCEB3,transcription elongation factor B subunit 3,,,,,,,,,,,,,,,,,,,,,,
PRCAT47,prostate cancer-associated 47,,,,,,,,,,,,,,,,,,,,,,
PRRX1,paired related homeobox 1,,,,,,,,,,,,,,,,,,,,,,
ABHD16B,abhydrolase domain containing 16B,,,,,,,,,,,,,,,,,,,,,,
GYPB,glycophorin B (MNS blood group),,,,,,,,,,,,,,,,,,,,,,
NAPA-AS1,NAPA antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
RASA2,RAS p21 protein activator 2,,,,,,,,,,,,,,,,,,,,,,
SNORD88C///C19orf48,small nucleolar RNA, C/D box 88C///chromosome 19 open reading frame 48,,,,,,,,,,,,,,,,,,,,,
FAM224A///FAM224B,family with sequence similarity 224 member A (non-protein coding)///family with sequence similarity 224 member B (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
CCDC61,coiled-coil domain containing 61,,,,,,,,,,,,,,,,,,,,,,
TET2,tet methylcytosine dioxygenase 2,,,,,,,,,,,,,,,,,,,,,,
RORA,RAR related orphan receptor A,,,,,,,,,,,,,,,,,,,,,,
SLC2A3,solute carrier family 2 member 3,,,,,,,,,,,,,,,,,,,,,,
SFRP4,secreted frizzled related protein 4,,,,,,,,,,,,,,,,,,,,,,
RAB3C,RAB3C, member RAS oncogene family,,,,,,,,,,,,,,,,,,,,,
SLC1A4,solute carrier family 1 member 4,,,,,,,,,,,,,,,,,,,,,,
MITD1,microtubule interacting and trafficking domain containing 1,,,,,,,,,,,,,,,,,,,,,,
NAGLU,N-acetyl-alpha-glucosaminidase,,,,,,,,,,,,,,,,,,,,,,
FCN2,ficolin 2,,,,,,,,,,,,,,,,,,,,,,
RNF213,ring finger protein 213,,,,,,,,,,,,,,,,,,,,,,
MGAT5,mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase,,,,,,,,,,,,,,,,,,,,
SLC5A5,solute carrier family 5 member 5,,,,,,,,,,,,,,,,,,,,,,
ZNF248,zinc finger protein 248,,,,,,,,,,,,,,,,,,,,,,
LRRC74A,leucine rich repeat containing 74A,,,,,,,,,,,,,,,,,,,,,,
KHDRBS2,KH RNA binding domain containing, signal transduction associated 2,,,,,,,,,,,,,,,,,,,,,
NLRC5,NLR family CARD domain containing 5,,,,,,,,,,,,,,,,,,,,,,
PI4KB,phosphatidylinositol 4-kinase beta,,,,,,,,,,,,,,,,,,,,,,
APOA5,apolipoprotein A5,,,,,,,,,,,,,,,,,,,,,,
PAX3,paired box 3,,,,,,,,,,,,,,,,,,,,,,
CCDC105,coiled-coil domain containing 105,,,,,,,,,,,,,,,,,,,,,,
DLG3-AS1,DLG3 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
LURAP1,leucine rich adaptor protein 1,,,,,,,,,,,,,,,,,,,,,,
TSC22D2,TSC22 domain family member 2,,,,,,,,,,,,,,,,,,,,,,
ART1,ADP-ribosyltransferase 1,,,,,,,,,,,,,,,,,,,,,,
SPON1,spondin 1,,,,,,,,,,,,,,,,,,,,,,
ZEB2,zinc finger E-box binding homeobox 2,,,,,,,,,,,,,,,,,,,,,,
LZTS1,leucine zipper tumor suppressor 1,,,,,,,,,,,,,,,,,,,,,,
COL1A1,collagen type I alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
PITX3,paired like homeodomain 3,,,,,,,,,,,,,,,,,,,,,,
GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,,,,,,,,,,,,,,,,,,,,,,
LUM,lumican,,,,,,,,,,,,,,,,,,,,,,
UBAP1L,ubiquitin associated protein 1 like,,,,,,,,,,,,,,,,,,,,,,
CD99L2,CD99 molecule like 2,,,,,,,,,,,,,,,,,,,,,,
MFSD8,major facilitator superfamily domain containing 8,,,,,,,,,,,,,,,,,,,,,,
ANKFY1,ankyrin repeat and FYVE domain containing 1,,,,,,,,,,,,,,,,,,,,,,
COL5A1,collagen type V alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
DAZ4///DAZ2///DAZ3///DAZ1,deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1,,,,,,,,,,,,,,,,,,,,,,
CELF2-AS1,CELF2 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
PNISR,PNN interacting serine and arginine rich protein,,,,,,,,,,,,,,,,,,,,,,
KLHL31,kelch like family member 31,,,,,,,,,,,,,,,,,,,,,,
ID2B///ID2,inhibitor of DNA binding 2B, HLH protein (pseudogene)///inhibitor of DNA binding 2, HLH protein,,,,,,,,,,,,,,,,,,,,
TUBGCP2,tubulin gamma complex associated protein 2,,,,,,,,,,,,,,,,,,,,,,
MYCN,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog,,,,,,,,,,,,,,,,,,,,,,
SUPT7L,SPT7-like STAGA complex gamma subunit,,,,,,,,,,,,,,,,,,,,,,
FAM208A,family with sequence similarity 208 member A,,,,,,,,,,,,,,,,,,,,,,
ACSS1,acyl-CoA synthetase short-chain family member 1,,,,,,,,,,,,,,,,,,,,,,
COL5A1,collagen type V alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1,family with sequence similarity 90, member A2 pseudogene///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 90 member A1,,,,,,,,,,,,,,,,,,,
SRGAP2C,SLIT-ROBO Rho GTPase activating protein 2C,,,,,,,,,,,,,,,,,,,,,,
FLJ31356,uncharacterized protein FLJ31356,,,,,,,,,,,,,,,,,,,,,,
LOC339874,uncharacterized LOC339874,,,,,,,,,,,,,,,,,,,,,,
CDRT15,CMT1A duplicated region transcript 15,,,,,,,,,,,,,,,,,,,,,,
DST,dystonin,,,,,,,,,,,,,,,,,,,,,,
TC2N,tandem C2 domains, nuclear,,,,,,,,,,,,,,,,,,,,,
KAZN,kazrin, periplakin interacting protein,,,,,,,,,,,,,,,,,,,,,
GLS2,glutaminase 2,,,,,,,,,,,,,,,,,,,,,,
CARS2,cysteinyl-tRNA synthetase 2, mitochondrial (putative),,,,,,,,,,,,,,,,,,,,,
RNF144A-AS1,RNF144A antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
LZTS2,leucine zipper tumor suppressor 2,,,,,,,,,,,,,,,,,,,,,,
PRDM1,PR/SET domain 1,,,,,,,,,,,,,,,,,,,,,,
CASP1,caspase 1,,,,,,,,,,,,,,,,,,,,,,
TCF4,transcription factor 4,,,,,,,,,,,,,,,,,,,,,,
MLX,MLX, MAX dimerization protein,,,,,,,,,,,,,,,,,,,,,
COL16A1,collagen type XVI alpha 1 chain,,,,,,,,,,,,,,,,,,,,,,
FUBP1,far upstream element binding protein 1,,,,,,,,,,,,,,,,,,,,,,
ZNF335,zinc finger protein 335,,,,,,,,,,,,,,,,,,,,,,
CARD16,caspase recruitment domain family member 16,,,,,,,,,,,,,,,,,,,,,,
LOC101928818///PWRN1,uncharacterized LOC101928818///Prader-Willi region non-protein coding RNA 1,,,,,,,,,,,,,,,,,,,,,,
AHR,aryl hydrocarbon receptor,,,,,,,,,,,,,,,,,,,,,,
GH1///CSHL1///CSH1,growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1,,,,,,,,,,,,,,,,,,,,,,
KCTD17,potassium channel tetramerization domain containing 17,,,,,,,,,,,,,,,,,,,,,,
TEX13A,testis expressed 13A,,,,,,,,,,,,,,,,,,,,,,
12-Sep,septin 12,,,,,,,,,,,,,,,,,,,,,,
PLXDC1,plexin domain containing 1,,,,,,,,,,,,,,,,,,,,,,
LPO,lactoperoxidase,,,,,,,,,,,,,,,,,,,,,,
SERPINE1,serpin family E member 1,,,,,,,,,,,,,,,,,,,,,,
TMEM43,transmembrane protein 43,,,,,,,,,,,,,,,,,,,,,,
LOC101930591///FAM21A///FAM21C,uncharacterized LOC101930591///family with sequence similarity 21 member A///family with sequence similarity 21 member C,,,,,,,,,,,,,,,,,,,,,,
C5orf15,chromosome 5 open reading frame 15,,,,,,,,,,,,,,,,,,,,,,
KRTAP9-8,keratin associated protein 9-8,,,,,,,,,,,,,,,,,,,,,,
ZDHHC19,zinc finger DHHC-type containing 19,,,,,,,,,,,,,,,,,,,,,,
MLKL,mixed lineage kinase domain like,,,,,,,,,,,,,,,,,,,,,,
ASXL2,additional sex combs like 2, transcriptional regulator,,,,,,,,,,,,,,,,,,,,,
ZNF532,zinc finger protein 532,,,,,,,,,,,,,,,,,,,,,,
MINOS1-NBL1///NBL1,MINOS1-NBL1 readthrough///neuroblastoma 1, DAN family BMP antagonist,,,,,,,,,,,,,,,,,,,,,
SOX15,SRY-box 15,,,,,,,,,,,,,,,,,,,,,,
GTF3C2-AS1,GTF3C2 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
SKAP2,src kinase associated phosphoprotein 2,,,,,,,,,,,,,,,,,,,,,,
LINGO3,leucine rich repeat and Ig domain containing 3,,,,,,,,,,,,,,,,,,,,,,
MAP3K7,mitogen-activated protein kinase kinase kinase 7,,,,,,,,,,,,,,,,,,,,,,
A2M,alpha-2-macroglobulin,,,,,,,,,,,,,,,,,,,,,,
SULF1,sulfatase 1,,,,,,,,,,,,,,,,,,,,,,
KLHL29,kelch like family member 29,,,,,,,,,,,,,,,,,,,,,,
TWF1,twinfilin actin binding protein 1,,,,,,,,,,,,,,,,,,,,,,
OR1E2///OR1E1,olfactory receptor family 1 subfamily E member 2///olfactory receptor family 1 subfamily E member 1,,,,,,,,,,,,,,,,,,,,,,
ZFP1,ZFP1 zinc finger protein,,,,,,,,,,,,,,,,,,,,,,
ARAP1,ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1,,,,,,,,,,,,,,,,,,,,,
